unique_sale_id,date_id,item_code,quantity_sold,sale_unit_price,sale_unit_cost,total_line_amount,total_line_benefit,line_profit_margin
2025-03-22-200151,2025-03-22,200151,2,25,6.41,50,37.18,0.7436
2025-04-03-200151,2025-04-03,200151,2,25,6.41,50,37.18,0.7436
2024-08-12-200151,2024-08-12,200151,2,25,6.41,50,37.18,0.7436
2025-01-17-200151,2025-01-17,200151,2,25,6.41,50,37.18,0.7436
2025-03-31-200151,2025-03-31,200151,2,25,6.41,50,37.18,0.7436
2025-03-10-200151,2025-03-10,200151,2,25,6.41,50,37.18,0.7436
2025-04-09-200151,2025-04-09,200151,2,25,6.41,50,37.18,0.7436
2024-09-13-200151,2024-09-13,200151,2,25,6.41,50,37.18,0.7436
2024-11-22-200151,2024-11-22,200151,2,25,6.41,50,37.18,0.7436
2025-01-01-200151,2025-01-01,200151,2,25,6.41,50,37.18,0.7436
2025-04-17-200151,2025-04-17,200151,2,25,6.41,50,37.18,0.7436
2024-10-07-200151,2024-10-07,200151,2,25,6.41,50,37.18,0.7436
2024-11-27-200151,2024-11-27,200151,2,25,6.41,50,37.18,0.7436
2024-12-20-200151,2024-12-20,200151,2,25,6.41,50,37.18,0.7436
2025-04-10-200151,2025-04-10,200151,2,25,6.41,50,37.18,0.7436
2025-03-27-200151,2025-03-27,200151,2,25,6.41,50,37.18,0.7436
2024-09-05-200151,2024-09-05,200151,2,25,6.41,50,37.18,0.7436
2024-10-14-200151,2024-10-14,200151,2,25,6.41,50,37.18,0.7436
2025-01-13-200151,2025-01-13,200151,2,25,6.41,50,37.18,0.7436
2024-08-28-200151,2024-08-28,200151,2,25,6.41,50,37.18,0.7436
2025-05-12-200151,2025-05-12,200151,2,25,6.41,50,37.18,0.7436
2024-08-20-200151,2024-08-20,200151,2,25,6.41,50,37.18,0.7436
2025-03-19-200151,2025-03-19,200151,2,25,6.41,50,37.18,0.7436
2025-03-20-200151,2025-03-20,200151,2,25,6.41,50,37.18,0.7436
2025-04-23-200151,2025-04-23,200151,3,25,6.41,75,55.77,0.7436
2024-08-16-200151,2024-08-16,200151,3,25,6.41,75,55.77,0.7436
2024-12-05-200151,2024-12-05,200151,3,25,6.41,75,55.77,0.7436
2024-11-20-200151,2024-11-20,200151,3,25,6.41,75,55.77,0.7436
2024-11-30-200151,2024-11-30,200151,3,25,6.41,75,55.77,0.7436
2025-01-10-200151,2025-01-10,200151,3,25,6.41,75,55.77,0.7436
2025-01-12-200151,2025-01-12,200151,3,25,6.41,75,55.77,0.7436
2025-03-29-200151,2025-03-29,200151,3,25,6.41,75,55.77,0.7436
2025-01-24-200151,2025-01-24,200151,4,25,6.41,100,74.36,0.7436
2024-12-19-200151,2024-12-19,200151,4,25,6.41,100,74.36,0.7436
2025-01-15-200151,2025-01-15,200151,4,25,6.41,100,74.36,0.7436
2024-11-07-200151,2024-11-07,200151,4,25,6.41,100,74.36,0.7436
2025-02-01-200151,2025-02-01,200151,4,25,6.41,100,74.36,0.7436
2024-12-12-200151,2024-12-12,200151,4,25,6.41,100,74.36,0.7436
2024-08-09-200151,2024-08-09,200151,4,25,6.41,100,74.36,0.7436
2025-01-30-200151,2025-01-30,200151,4,25,6.41,100,74.36,0.7436
2025-01-27-200151,2025-01-27,200151,4,25,6.41,100,74.36,0.7436
2024-10-21-200151,2024-10-21,200151,4,25,6.41,100,74.36,0.7436
2024-11-04-200151,2024-11-04,200151,4,25,6.41,100,74.36,0.7436
2024-10-31-200151,2024-10-31,200151,4,25,6.41,100,74.36,0.7436
2025-01-20-200151,2025-01-20,200151,4,25,6.41,100,74.36,0.7436
2024-08-07-200151,2024-08-07,200151,5,25,6.41,125,92.95,0.7436
2024-09-28-200151,2024-09-28,200151,5,25,6.41,125,92.95,0.7436
2025-04-07-200151,2025-04-07,200151,5,25,6.41,125,92.95,0.7436
2024-12-09-200151,2024-12-09,200151,5,25,6.41,125,92.95,0.7436
2024-10-25-200151,2024-10-25,200151,6,25,6.41,150,111.54,0.7436
2024-12-23-200151,2024-12-23,200151,6,25,6.41,150,111.54,0.7436
2025-04-15-200151,2025-04-15,200151,6,25,6.41,150,111.54,0.7436
2024-10-03-200151,2024-10-03,200151,6,25,6.41,150,111.54,0.7436
2025-04-22-200151,2025-04-22,200151,6,25,6.41,150,111.54,0.7436
2025-04-24-200151,2025-04-24,200151,6,25,6.41,150,111.54,0.7436
2024-12-30-200151,2024-12-30,200151,6,25,6.41,150,111.54,0.7436
2024-09-09-200151,2024-09-09,200151,7,25,6.41,175,130.13,0.7436
2024-12-15-200151,2024-12-15,200151,7,25,6.41,175,130.13,0.7436
2024-09-12-200151,2024-09-12,200151,8,25,6.41,200,148.72,0.7436
2025-02-25-500019,2025-02-25,500019,1,44,11.23,44,32.77,0.744772727273
2025-03-15-500019,2025-03-15,500019,1,44,11.23,44,32.77,0.744772727273
2025-03-27-500019,2025-03-27,500019,1,44,11.23,44,32.77,0.744772727273
2025-03-28-500019,2025-03-28,500019,1,44,11.23,44,32.77,0.744772727273
2025-05-16-500019,2025-05-16,500019,1,44,11.23,44,32.77,0.744772727273
2025-02-16-500019,2025-02-16,500019,1,44,11.23,44,32.77,0.744772727273
2025-02-04-500019,2025-02-04,500019,1,44,11.23,44,32.77,0.744772727273
2025-05-04-500019,2025-05-04,500019,1,44,11.23,44,32.77,0.744772727273
2025-04-18-500019,2025-04-18,500019,1,44,11.23,44,32.77,0.744772727273
2025-05-13-500019,2025-05-13,500019,1,44,11.23,44,32.77,0.744772727273
2025-06-24-500019,2025-06-24,500019,1,44,11.23,44,32.77,0.744772727273
2025-09-24-500019,2025-09-24,500019,1,44,11.23,44,32.77,0.744772727273
2025-02-05-500019,2025-02-05,500019,1,44,11.23,44,32.77,0.744772727273
2025-04-16-500019,2025-04-16,500019,1,44,11.23,44,32.77,0.744772727273
2025-04-22-500019,2025-04-22,500019,2,44,11.23,88,65.54,0.744772727273
2025-04-27-500019,2025-04-27,500019,2,44,11.23,88,65.54,0.744772727273
2025-09-09-500019,2025-09-09,500019,2,44,11.23,88,65.54,0.744772727273
2025-03-18-500019,2025-03-18,500019,3,44,11.23,132,98.31,0.744772727273
2025-01-07-200601,2025-01-07,200601,2,144.38,36.8,288.75,215.15,0.745108225108
2025-01-20-200048,2025-01-20,200048,1,22.5,5.73,22.5,16.77,0.745333333333
2025-03-13-200048,2025-03-13,200048,1,22.5,5.73,22.5,16.77,0.745333333333
2025-05-22-200048,2025-05-22,200048,1,22.5,5.73,22.5,16.77,0.745333333333
2025-01-21-200048,2025-01-21,200048,1,22.5,5.73,22.5,16.77,0.745333333333
2024-08-19-200048,2024-08-19,200048,2,22.5,5.73,45,33.54,0.745333333333
2025-02-20-200345,2025-02-20,200345,1,56.25,14.31,56.25,41.94,0.7456
2025-01-27-200345,2025-01-27,200345,1,56.25,14.31,56.25,41.94,0.7456
2025-04-21-200345,2025-04-21,200345,1,56.25,14.31,56.25,41.94,0.7456
2025-09-08-200345,2025-09-08,200345,1,56.25,14.31,56.25,41.94,0.7456
2025-03-17-200345,2025-03-17,200345,1,56.25,14.31,56.25,41.94,0.7456
2024-11-18-200345,2024-11-18,200345,1,56.25,14.31,56.25,41.94,0.7456
2024-08-22-200345,2024-08-22,200345,1,56.25,14.31,56.25,41.94,0.7456
2025-05-08-200345,2025-05-08,200345,1,56.25,14.31,56.25,41.94,0.7456
2024-10-10-200345,2024-10-10,200345,1,56.25,14.31,56.25,41.94,0.7456
2024-11-07-200345,2024-11-07,200345,1,56.25,14.31,56.25,41.94,0.7456
2025-03-24-200345,2025-03-24,200345,1,56.25,14.31,56.25,41.94,0.7456
2025-01-30-200345,2025-01-30,200345,1,56.25,14.31,56.25,41.94,0.7456
2024-10-24-200345,2024-10-24,200345,1,56.25,14.31,56.25,41.94,0.7456
2025-10-13-200345,2025-10-13,200345,1,56.25,14.31,56.25,41.94,0.7456
2025-02-06-200345,2025-02-06,200345,1,56.25,14.31,56.25,41.94,0.7456
2025-08-18-200345,2025-08-18,200345,1,56.25,14.31,56.25,41.94,0.7456
2025-08-21-200345,2025-08-21,200345,1,56.25,14.31,56.25,41.94,0.7456
2025-08-25-200345,2025-08-25,200345,1,56.25,14.31,56.25,41.94,0.7456
2025-06-02-200345,2025-06-02,200345,1,56.25,14.31,56.25,41.94,0.7456
2025-07-28-200345,2025-07-28,200345,1,56.25,14.31,56.25,41.94,0.7456
2024-10-17-200345,2024-10-17,200345,1,56.25,14.31,56.25,41.94,0.7456
2025-02-17-200345,2025-02-17,200345,2,56.25,14.31,112.5,83.88,0.7456
2025-01-20-200345,2025-01-20,200345,2,56.25,14.31,112.5,83.88,0.7456
2024-09-05-200345,2024-09-05,200345,2,56.25,14.31,112.5,83.88,0.7456
2024-11-11-200345,2024-11-11,200345,2,56.25,14.31,112.5,83.88,0.7456
2025-02-27-200345,2025-02-27,200345,2,56.25,14.31,112.5,83.88,0.7456
2025-02-24-200345,2025-02-24,200345,2,56.25,14.31,112.5,83.88,0.7456
2025-06-16-200345,2025-06-16,200345,2,56.25,14.31,112.5,83.88,0.7456
2025-09-15-200345,2025-09-15,200345,2,56.25,14.31,112.5,83.88,0.7456
2024-10-21-200345,2024-10-21,200345,2,56.25,14.31,112.5,83.88,0.7456
2024-08-16-200345,2024-08-16,200345,2,56.25,14.31,112.5,83.88,0.7456
2025-03-13-200345,2025-03-13,200345,2,56.25,14.31,112.5,83.88,0.7456
2025-10-06-200345,2025-10-06,200345,2,56.25,14.31,112.5,83.88,0.7456
2025-04-10-200345,2025-04-10,200345,2,56.25,14.31,112.5,83.88,0.7456
2025-03-10-200345,2025-03-10,200345,2,56.25,14.31,112.5,83.88,0.7456
2024-08-05-200345,2024-08-05,200345,2,56.25,14.31,112.5,83.88,0.7456
2025-09-11-200345,2025-09-11,200345,2,56.25,14.31,112.5,83.88,0.7456
2025-01-16-200345,2025-01-16,200345,3,56.25,14.31,168.75,125.82,0.7456
2025-01-09-200345,2025-01-09,200345,3,56.25,14.31,168.75,125.82,0.7456
2025-03-31-200345,2025-03-31,200345,3,56.25,14.31,168.75,125.82,0.7456
2024-12-02-200345,2024-12-02,200345,3,56.25,14.31,168.75,125.82,0.7456
2025-02-03-200345,2025-02-03,200345,3,56.25,14.31,168.75,125.82,0.7456
2025-01-02-200345,2025-01-02,200345,4,56.25,14.31,225,167.76,0.7456
2024-09-30-200345,2024-09-30,200345,4,56.25,14.31,225,167.76,0.7456
2024-08-12-200345,2024-08-12,200345,4,56.25,14.31,225,167.76,0.7456
2024-12-30-200345,2024-12-30,200345,5,56.25,14.31,281.25,209.7,0.7456
2024-12-26-200345,2024-12-26,200345,6,56.25,14.31,337.5,251.64,0.7456
2024-08-05-100067,2024-08-05,100067,1,48.75,12.38,48.75,36.37,0.746051282051
2024-08-16-100067,2024-08-16,100067,1,48.75,12.38,48.75,36.37,0.746051282051
2024-08-29-100067,2024-08-29,100067,1,48.75,12.38,48.75,36.37,0.746051282051
2024-12-02-100067,2024-12-02,100067,2,48.75,12.38,97.5,72.74,0.746051282051
2024-11-18-100067,2024-11-18,100067,2,48.75,12.38,97.5,72.74,0.746051282051
2024-09-09-100067,2024-09-09,100067,2,48.75,12.38,97.5,72.74,0.746051282051
2024-10-31-100067,2024-10-31,100067,2,48.75,12.38,97.5,72.74,0.746051282051
2024-09-12-100067,2024-09-12,100067,2,48.75,12.38,97.5,72.74,0.746051282051
2024-08-12-100067,2024-08-12,100067,2,48.75,12.38,97.5,72.74,0.746051282051
2024-09-26-100067,2024-09-26,100067,2,48.75,12.38,97.5,72.74,0.746051282051
2024-11-25-100067,2024-11-25,100067,2,48.75,12.38,97.5,72.74,0.746051282051
2024-09-05-100067,2024-09-05,100067,2,48.75,12.38,97.5,72.74,0.746051282051
2024-11-07-100067,2024-11-07,100067,2,48.75,12.38,97.5,72.74,0.746051282051
2024-09-02-100067,2024-09-02,100067,2,48.75,12.38,97.5,72.74,0.746051282051
2024-12-19-100067,2024-12-19,100067,2,48.75,12.38,97.5,72.74,0.746051282051
2024-09-23-100067,2024-09-23,100067,3,48.75,12.38,146.25,109.11,0.746051282051
2024-11-21-100067,2024-11-21,100067,4,48.75,12.38,195,145.48,0.746051282051
2024-11-11-100067,2024-11-11,100067,4,48.75,12.38,195,145.48,0.746051282051
2024-08-26-100067,2024-08-26,100067,4,48.75,12.38,195,145.48,0.746051282051
2024-12-12-100067,2024-12-12,100067,4,48.75,12.38,195,145.48,0.746051282051
2024-12-05-100067,2024-12-05,100067,5,48.75,12.38,243.75,181.85,0.746051282051
2024-08-22-100067,2024-08-22,100067,6,48.75,12.38,292.5,218.22,0.746051282051
2025-06-05-200445,2025-06-05,200445,1,51,12.95,51,38.05,0.746078431373
2025-06-02-200445,2025-06-02,200445,1,51,12.95,51,38.05,0.746078431373
2025-05-05-200445,2025-05-05,200445,1,51,12.95,51,38.05,0.746078431373
2025-09-08-200445,2025-09-08,200445,1,51,12.95,51,38.05,0.746078431373
2025-05-29-200445,2025-05-29,200445,1,51,12.95,51,38.05,0.746078431373
2025-08-14-200445,2025-08-14,200445,1,51,12.95,51,38.05,0.746078431373
2025-02-17-200445,2025-02-17,200445,1,51,12.95,51,38.05,0.746078431373
2025-03-27-200445,2025-03-27,200445,1,51,12.95,51,38.05,0.746078431373
2025-10-13-200445,2025-10-13,200445,1,51,12.95,51,38.05,0.746078431373
2025-03-31-200445,2025-03-31,200445,1,51,12.95,51,38.05,0.746078431373
2025-04-14-200445,2025-04-14,200445,1,51,12.95,51,38.05,0.746078431373
2025-02-27-200445,2025-02-27,200445,1,51,12.95,51,38.05,0.746078431373
2025-03-20-200445,2025-03-20,200445,1,51,12.95,51,38.05,0.746078431373
2025-04-28-200445,2025-04-28,200445,2,51,12.95,102,76.1,0.746078431373
2025-02-06-200445,2025-02-06,200445,2,51,12.95,102,76.1,0.746078431373
2025-06-09-200445,2025-06-09,200445,2,51,12.95,102,76.1,0.746078431373
2025-03-17-200445,2025-03-17,200445,2,51,12.95,102,76.1,0.746078431373
2025-04-21-200445,2025-04-21,200445,2,51,12.95,102,76.1,0.746078431373
2025-07-28-200445,2025-07-28,200445,2,51,12.95,102,76.1,0.746078431373
2025-07-14-200445,2025-07-14,200445,2,51,12.95,102,76.1,0.746078431373
2025-08-04-200445,2025-08-04,200445,2,51,12.95,102,76.1,0.746078431373
2025-06-26-200445,2025-06-26,200445,2,51,12.95,102,76.1,0.746078431373
2025-04-07-200445,2025-04-07,200445,2,51,12.95,102,76.1,0.746078431373
2025-05-08-200445,2025-05-08,200445,4,51,12.95,204,152.2,0.746078431373
2025-03-03-200445,2025-03-03,200445,4,51,12.95,204,152.2,0.746078431373
2025-09-04-200094,2025-09-04,200094,1,90,22.85,90,67.15,0.746111111111
2024-12-24-600039,2024-12-24,600039,1,150,37.94,150,112.06,0.747066666667
2025-01-21-600039,2025-01-21,600039,1,150,37.94,150,112.06,0.747066666667
2024-10-27-600039,2024-10-27,600039,1,150,37.94,150,112.06,0.747066666667
2024-11-09-600039,2024-11-09,600039,1,150,37.94,150,112.06,0.747066666667
2025-03-01-600039,2025-03-01,600039,1,150,37.94,150,112.06,0.747066666667
2024-08-25-600039,2024-08-25,600039,1,150,37.94,150,112.06,0.747066666667
2024-12-17-600039,2024-12-17,600039,1,150,37.94,150,112.06,0.747066666667
2024-12-18-600039,2024-12-18,600039,1,150,37.94,150,112.06,0.747066666667
2024-10-08-600039,2024-10-08,600039,1,150,37.94,150,112.06,0.747066666667
2024-09-11-600039,2024-09-11,600039,1,150,37.94,150,112.06,0.747066666667
2025-04-30-600039,2025-04-30,600039,1,150,37.94,150,112.06,0.747066666667
2025-02-12-600039,2025-02-12,600039,1,150,37.94,150,112.06,0.747066666667
2024-12-11-600039,2024-12-11,600039,1,150,37.94,150,112.06,0.747066666667
2024-11-26-600039,2024-11-26,600039,1,150,37.94,150,112.06,0.747066666667
2024-11-30-600039,2024-11-30,600039,1,150,37.94,150,112.06,0.747066666667
2025-01-15-600039,2025-01-15,600039,1,150,37.94,150,112.06,0.747066666667
2024-09-20-600039,2024-09-20,600039,1,150,37.94,150,112.06,0.747066666667
2025-05-07-600039,2025-05-07,600039,1,150,37.94,150,112.06,0.747066666667
2024-12-27-600039,2024-12-27,600039,1,150,37.94,150,112.06,0.747066666667
2025-04-22-600039,2025-04-22,600039,1,150,37.94,150,112.06,0.747066666667
2024-11-06-600039,2024-11-06,600039,1,150,37.94,150,112.06,0.747066666667
2025-04-23-600039,2025-04-23,600039,2,150,37.94,300,224.12,0.747066666667
2025-02-07-600039,2025-02-07,600039,2,150,37.94,300,224.12,0.747066666667
2025-03-23-600039,2025-03-23,600039,2,150,37.94,300,224.12,0.747066666667
2025-03-30-600039,2025-03-30,600039,2,150,37.94,300,224.12,0.747066666667
2024-11-12-600039,2024-11-12,600039,3,150,37.94,450,336.18,0.747066666667
2025-02-03-200820,2025-02-03,200820,1,161.25,40.73,161.25,120.52,0.747410852713
2025-02-06-200820,2025-02-06,200820,1,161.25,40.73,161.25,120.52,0.747410852713
2025-05-01-200820,2025-05-01,200820,1,161.25,40.73,161.25,120.52,0.747410852713
2025-06-23-200820,2025-06-23,200820,1,161.25,40.73,161.25,120.52,0.747410852713
2025-01-02-200820,2025-01-02,200820,1,161.25,40.73,161.25,120.52,0.747410852713
2025-05-08-200820,2025-05-08,200820,1,161.25,40.73,161.25,120.52,0.747410852713
2025-02-24-200820,2025-02-24,200820,1,161.25,40.73,161.25,120.52,0.747410852713
2025-03-03-200820,2025-03-03,200820,1,161.25,40.73,161.25,120.52,0.747410852713
2025-08-21-200820,2025-08-21,200820,1,161.25,40.73,161.25,120.52,0.747410852713
2025-01-23-200820,2025-01-23,200820,1,161.25,40.73,161.25,120.52,0.747410852713
2025-01-09-200820,2025-01-09,200820,1,161.25,40.73,161.25,120.52,0.747410852713
2024-11-14-200820,2024-11-14,200820,1,161.25,40.73,161.25,120.52,0.747410852713
2024-11-28-200820,2024-11-28,200820,1,161.25,40.73,161.25,120.52,0.747410852713
2025-09-15-200820,2025-09-15,200820,1,161.25,40.73,161.25,120.52,0.747410852713
2024-12-16-200820,2024-12-16,200820,1,161.25,40.73,161.25,120.52,0.747410852713
2025-04-10-200820,2025-04-10,200820,1,161.25,40.73,161.25,120.52,0.747410852713
2025-08-11-200820,2025-08-11,200820,1,161.25,40.73,161.25,120.52,0.747410852713
2025-05-22-200820,2025-05-22,200820,1,161.25,40.73,161.25,120.52,0.747410852713
2025-01-20-200820,2025-01-20,200820,1,161.25,40.73,161.25,120.52,0.747410852713
2025-04-24-200820,2025-04-24,200820,2,161.25,40.73,322.5,241.04,0.747410852713
2024-12-23-200820,2024-12-23,200820,2,161.25,40.73,322.5,241.04,0.747410852713
2025-04-07-200820,2025-04-07,200820,2,161.25,40.73,322.5,241.04,0.747410852713
2025-03-06-200820,2025-03-06,200820,2,161.25,40.73,322.5,241.04,0.747410852713
2024-11-07-200820,2024-11-07,200820,2,161.25,40.73,322.5,241.04,0.747410852713
2025-03-31-200820,2025-03-31,200820,2,161.25,40.73,322.5,241.04,0.747410852713
2024-11-25-200820,2024-11-25,200820,2,161.25,40.73,322.5,241.04,0.747410852713
2025-03-27-200820,2025-03-27,200820,2,161.25,40.73,322.5,241.04,0.747410852713
2024-12-30-200820,2024-12-30,200820,2,161.25,40.73,322.5,241.04,0.747410852713
2025-05-12-200820,2025-05-12,200820,2,161.25,40.73,322.5,241.04,0.747410852713
2025-03-10-200820,2025-03-10,200820,2,161.25,40.73,322.5,241.04,0.747410852713
2025-01-27-200820,2025-01-27,200820,3,161.25,40.73,483.75,361.56,0.747410852713
2025-07-24-200820,2025-07-24,200820,3,161.25,40.73,483.75,361.56,0.747410852713
2025-01-13-200820,2025-01-13,200820,3,161.25,40.73,483.75,361.56,0.747410852713
2025-01-06-200820,2025-01-06,200820,3,161.25,40.73,483.75,361.56,0.747410852713
2025-03-24-200820,2025-03-24,200820,3,161.25,40.73,483.75,361.56,0.747410852713
2025-04-28-200820,2025-04-28,200820,4,161.25,40.73,645,482.08,0.747410852713
2025-03-11-631758001799,2025-03-11,631758001799,1,119,30,119,89,0.747899159664
2024-12-04-631758001799,2024-12-04,631758001799,1,119,30,119,89,0.747899159664
2024-09-22-631758001799,2024-09-22,631758001799,1,119,30,119,89,0.747899159664
2024-12-07-631758001799,2024-12-07,631758001799,1,119,30,119,89,0.747899159664
2025-05-03-631758001799,2025-05-03,631758001799,2,119,30,238,178,0.747899159664
2024-09-28-200311,2024-09-28,200311,1,63,15.85,63,47.15,0.748412698413
2024-10-02-200311,2024-10-02,200311,1,63,15.85,63,47.15,0.748412698413
2024-09-18-200311,2024-09-18,200311,1,63,15.85,63,47.15,0.748412698413
2024-09-20-200311,2024-09-20,200311,1,63,15.85,63,47.15,0.748412698413
2024-10-08-200311,2024-10-08,200311,1,63,15.85,63,47.15,0.748412698413
2024-08-30-200311,2024-08-30,200311,1,63,15.85,63,47.15,0.748412698413
2024-10-11-200311,2024-10-11,200311,1,63,15.85,63,47.15,0.748412698413
2024-10-19-200311,2024-10-19,200311,1,63,15.85,63,47.15,0.748412698413
2024-11-02-200311,2024-11-02,200311,1,63,15.85,63,47.15,0.748412698413
2024-12-31-200311,2024-12-31,200311,1,63,15.85,63,47.15,0.748412698413
2024-12-28-200311,2024-12-28,200311,1,63,15.85,63,47.15,0.748412698413
2024-11-12-200311,2024-11-12,200311,1,63,15.85,63,47.15,0.748412698413
2024-11-16-200311,2024-11-16,200311,1,63,15.85,63,47.15,0.748412698413
2024-09-13-200311,2024-09-13,200311,1,63,15.85,63,47.15,0.748412698413
2024-08-11-200311,2024-08-11,200311,1,63,15.85,63,47.15,0.748412698413
2024-08-23-200311,2024-08-23,200311,1,63,15.85,63,47.15,0.748412698413
2024-09-27-200311,2024-09-27,200311,1,63,15.85,63,47.15,0.748412698413
2024-10-22-200311,2024-10-22,200311,1,63,15.85,63,47.15,0.748412698413
2025-01-22-200311,2025-01-22,200311,1,63,15.85,63,47.15,0.748412698413
2024-10-26-200311,2024-10-26,200311,1,63,15.85,63,47.15,0.748412698413
2024-08-04-200311,2024-08-04,200311,1,63,15.85,63,47.15,0.748412698413
2024-08-18-200311,2024-08-18,200311,1,63,15.85,63,47.15,0.748412698413
2024-09-24-200311,2024-09-24,200311,1,63,15.85,63,47.15,0.748412698413
2024-09-25-200311,2024-09-25,200311,1,63,15.85,63,47.15,0.748412698413
2024-10-05-200311,2024-10-05,200311,1,63,15.85,63,47.15,0.748412698413
2024-10-13-200311,2024-10-13,200311,1,63,15.85,63,47.15,0.748412698413
2024-11-05-200311,2024-11-05,200311,1,63,15.85,63,47.15,0.748412698413
2024-08-10-200311,2024-08-10,200311,1,63,15.85,63,47.15,0.748412698413
2024-12-01-200311,2024-12-01,200311,1,63,15.85,63,47.15,0.748412698413
2024-09-14-200311,2024-09-14,200311,1,63,15.85,63,47.15,0.748412698413
2024-12-11-200311,2024-12-11,200311,1,63,15.85,63,47.15,0.748412698413
2024-12-18-200311,2024-12-18,200311,1,63,15.85,63,47.15,0.748412698413
2024-10-25-200311,2024-10-25,200311,1,63,15.85,63,47.15,0.748412698413
2024-08-25-200311,2024-08-25,200311,1,63,15.85,63,47.15,0.748412698413
2024-08-20-200311,2024-08-20,200311,1,63,15.85,63,47.15,0.748412698413
2024-12-03-200311,2024-12-03,200311,1,63,15.85,63,47.15,0.748412698413
2024-10-18-200311,2024-10-18,200311,1,63,15.85,63,47.15,0.748412698413
2024-11-13-200311,2024-11-13,200311,1,63,15.85,63,47.15,0.748412698413
2025-01-24-200311,2025-01-24,200311,2,63,15.85,126,94.3,0.748412698413
2024-12-24-200311,2024-12-24,200311,2,63,15.85,126,94.3,0.748412698413
2024-09-15-200311,2024-09-15,200311,2,63,15.85,126,94.3,0.748412698413
2024-09-06-200311,2024-09-06,200311,2,63,15.85,126,94.3,0.748412698413
2024-11-06-200311,2024-11-06,200311,2,63,15.85,126,94.3,0.748412698413
2024-08-06-200311,2024-08-06,200311,2,63,15.85,126,94.3,0.748412698413
2024-11-15-200311,2024-11-15,200311,2,63,15.85,126,94.3,0.748412698413
2025-01-04-200311,2025-01-04,200311,2,63,15.85,126,94.3,0.748412698413
2024-09-22-200311,2024-09-22,200311,2,63,15.85,126,94.3,0.748412698413
2024-09-17-200311,2024-09-17,200311,2,63,15.85,126,94.3,0.748412698413
2024-12-04-200311,2024-12-04,200311,2,63,15.85,126,94.3,0.748412698413
2024-12-20-200311,2024-12-20,200311,2,63,15.85,126,94.3,0.748412698413
2024-08-28-200311,2024-08-28,200311,2,63,15.85,126,94.3,0.748412698413
2025-01-03-200311,2025-01-03,200311,2,63,15.85,126,94.3,0.748412698413
2024-11-23-200311,2024-11-23,200311,2,63,15.85,126,94.3,0.748412698413
2024-12-29-200311,2024-12-29,200311,2,63,15.85,126,94.3,0.748412698413
2025-01-15-200311,2025-01-15,200311,2,63,15.85,126,94.3,0.748412698413
